"lineage","country","date","N.A220V","ORF1a.A3623S","ORF1b.P314L","S.A222V","S.D614G","S.L18F","N.P365S","ORF7b.S5L","ORF1a.L3711F"
"B.1.177","United Kingdom","2021-01-13",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-13",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,1,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-11",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-14",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,0,1,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,0,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-16",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-13",1,0,1,1,1,1,0,0,1
"B.1.177","United Kingdom","2021-01-17",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-15",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-19",1,0,1,1,1,1,0,1,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
"B.1.177","United Kingdom","2021-01-18",1,0,1,1,1,1,0,0,0
